     3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000 15344     -0.318      0.383      0.035      0.424     -1.153      0.331     -1.056      0.457     -1.071      0.320      0.042      0.305     -0.928      0.492
     2.000      1.000      1.000      4.000      5.000      4.000      4.000      1.000      2.000      1.000      5.000      1.000      2.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      2.000      1.000      2.000      1.000      2.000      1.000      1.000      4.000      5.000      4.000      4.000      5.000 16022      0.464      0.383     -1.356      0.424      0.814      0.331      1.081      0.457      1.173      0.320     -1.344      0.305      0.045      0.492
     2.000      3.000      5.000      5.000      5.000      3.000      3.000      5.000      5.000      3.000      5.000      3.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      5.000      3.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000 16308      0.781      0.383      0.914      0.424      1.061      0.331      1.225      0.457      0.141      0.320      1.345      0.305      0.466      0.492
     2.000      3.000      2.000      1.000      2.000      2.000      1.000      1.000      2.000      1.000      2.000      1.000      3.000      5.000      4.000      4.000      5.000      3.000      4.000      5.000      5.000      4.000      3.000      5.000      4.000      4.000      5.000      2.000      5.000      4.000      4.000      5.000      5.000      3.000      3.000      3.000      4.000      5.000      3.000      2.000      1.000      2.000      1.000      2.000      1.000      2.000      3.000      3.000      5.000      5.000      4.000 16728     -1.440      0.383     -1.248      0.424      0.397      0.331      0.236      0.457      0.051      0.320     -1.340      0.305      0.402      0.492
     5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      1.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 16730      1.415      0.383      1.621      0.424      1.376      0.331      1.084      0.457      1.055      0.320      1.321      0.305      1.351      0.492
     2.000      3.000      2.000      1.000      1.000      3.000      3.000      2.000      3.000      3.000      1.000      3.000      2.000      4.000      2.000      4.000      5.000      3.000      5.000      4.000      2.000      3.000      1.000      2.000      3.000      5.000      4.000      4.000      5.000      4.000      3.000      3.000      3.000      4.000      5.000      4.000      5.000      4.000      4.000      3.000      1.000      3.000      1.000      2.000      4.000      3.000      3.000      4.000      3.000      5.000      4.000 16765     -1.220      0.383     -0.648      0.424     -0.164      0.331     -1.236      0.457      0.282      0.320     -0.471      0.305      0.588      0.492
     3.000      3.000      2.000      4.000      3.000      4.000      3.000      2.000      1.000      4.000      3.000      2.000      2.000      2.000      2.000      4.000      3.000      3.000      3.000      3.000      4.000      5.000      4.000      4.000      5.000      4.000      3.000      4.000      5.000      4.000      3.000      5.000      5.000      3.000      3.000      3.000      3.000      4.000      3.000      4.000      2.000      3.000      4.000      1.000      4.000      2.000      3.000      3.000      2.000      3.000      4.000 17075     -0.317      0.383     -0.669      0.424     -0.829      0.331     -0.142      0.457     -0.296      0.320      0.064      0.305     -0.244      0.492
     3.000      5.000      2.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      3.000      4.000      4.000      3.000      4.000      3.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000 17145      1.110      0.383      1.743      0.424     -0.076      0.331      0.531      0.457     -0.077      0.320      1.360      0.305      0.001      0.492
     1.000      2.000      3.000      2.000      1.000      2.000      3.000      2.000      2.000      1.000      2.000      2.000      3.000      4.000      5.000      4.000      2.000      4.000      2.000      4.000      4.000      3.000      4.000      2.000      3.000      4.000      4.000      3.000      5.000      4.000      3.000      4.000      4.000      3.000      4.000      3.000      4.000      5.000      4.000      3.000      2.000      2.000      2.000      3.000      1.000      3.000      4.000      4.000      4.000      3.000      4.000 17216     -1.036      0.383     -1.164      0.424     -0.451      0.331     -0.382      0.457     -0.071      0.320     -0.863      0.305      0.115      0.492
     2.000      2.000      3.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      3.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      2.000      5.000      5.000      3.000      4.000      4.000      4.000      4.000      3.000      3.000      3.000      3.000      4.000      3.000      4.000      2.000      5.000      2.000      2.000      4.000      5.000      5.000      5.000      5.000 17732      0.064      0.383      0.586      0.424      0.654      0.331      0.227      0.457     -0.044      0.320      0.215      0.305      0.778      0.492
