     3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 18507      0.607      0.138      0.784      0.238      0.914      0.160      0.955      0.174      0.877      0.201      1.423      0.241      1.037      0.206
     4.000      2.000      3.000      4.000      3.000      2.000      4.000      3.000      4.000      4.000      2.000      2.000      3.000      3.000      2.000      5.000      3.000      3.000      4.000      3.000      2.000      3.000      1.000      4.000      2.000      1.000      1.000      1.000      2.000      4.000      5.000      3.000      2.000      1.000      1.000      3.000      2.000      3.000      1.000      3.000      2.000      2.000      3.000      2.000      1.000      1.000      4.000      3.000      2.000      4.000      4.000 18764     -0.212      0.138     -0.208      0.238     -1.052      0.160     -1.217      0.174     -1.235      0.201     -0.725      0.241     -1.124      0.206
     4.000      4.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000 19090      0.652      0.138      0.967      0.238      0.019      0.160      0.072      0.174     -0.015      0.201      0.966      0.241      0.089      0.206
     3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000 19143     -0.153      0.138     -0.157      0.238     -0.824      0.160     -0.929      0.174     -0.761      0.201     -0.142      0.241     -0.990      0.206
     3.000      2.000      2.000      3.000      3.000      3.000      3.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      1.000      3.000      4.000      3.000      4.000      1.000      1.000      5.000      5.000      2.000      4.000      5.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      5.000      1.000      2.000      5.000      2.000      1.000      2.000      2.000      3.000      3.000      3.000      4.000      4.000      4.000      5.000      4.000 19288     -0.354      0.138     -0.539      0.238     -0.601      0.160     -0.480      0.174     -0.226      0.201     -0.770      0.241     -0.330      0.206
     1.000      4.000      1.000      5.000      5.000      3.000      5.000      5.000      3.000      3.000      3.000      3.000      5.000      3.000      3.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000      5.000      3.000      4.000      5.000      5.000      5.000      5.000      2.000      5.000      5.000      5.000      3.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 19343      0.480      0.138      0.571      0.238      0.643      0.160      0.668      0.174      0.504      0.201      1.012      0.241      0.803      0.206
     2.000      1.000      2.000      5.000      5.000      3.000      3.000      3.000      2.000      4.000      2.000      3.000      2.000      4.000      5.000      3.000      4.000      4.000      4.000      3.000      3.000      3.000      2.000      2.000      3.000      4.000      4.000      4.000      5.000      4.000      2.000      2.000      3.000      4.000      5.000      4.000      4.000      4.000      4.000      2.000      3.000      1.000      2.000      3.000      2.000      2.000      2.000      4.000      2.000      5.000      4.000 20609     -0.225      0.138     -0.256      0.238     -0.405      0.160     -0.334      0.174     -0.253      0.201     -0.684      0.241     -0.474      0.206
     2.000      1.000      4.000      3.000      3.000      2.000      2.000      3.000      1.000      5.000      2.000      3.000      1.000      5.000      3.000      2.000      2.000      2.000      1.000      2.000      2.000      2.000      1.000      3.000      4.000      3.000      1.000      3.000      3.000      3.000      5.000      5.000      5.000      5.000      4.000      5.000      3.000      4.000      2.000      3.000      5.000      3.000      4.000      3.000      5.000      4.000      5.000      2.000      4.000      5.000      3.000 20618     -0.304      0.138     -0.402      0.238     -1.003      0.160     -1.098      0.174     -0.111      0.201      0.302      0.241     -0.728      0.206
     3.000      2.000      4.000      5.000      3.000      4.000      4.000      2.000      4.000      5.000      1.000      4.000      3.000      2.000      4.000      5.000      2.000      1.000      3.000      3.000      2.000      4.000      2.000      4.000      2.000      3.000      4.000      2.000      3.000      4.000      4.000      3.000      3.000      4.000      3.000      4.000      2.000      3.000      3.000      2.000      4.000      3.000      3.000      4.000      4.000      2.000      3.000      5.000      4.000      3.000      3.000 20775      0.146      0.138      0.249      0.238     -0.774      0.160     -0.771      0.174     -0.591      0.201      0.153      0.241     -0.650      0.206
     2.000      2.000      4.000      3.000      5.000      3.000      3.000      1.000      5.000      1.000      1.000      1.000      5.000      5.000      2.000      5.000      1.000      2.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      5.000      3.000      4.000      2.000      2.000      5.000      4.000      3.000      5.000      1.000      4.000      1.000          *      2.000      2.000      2.000      4.000      5.000      5.000      4.000      1.000 20920     -0.231      0.140     -0.393      0.239      0.203      0.160      0.294      0.174      0.021      0.201     -0.728      0.264      0.135      0.206
     4.000      1.000      2.000      2.000      2.000      4.000      5.000      2.000      4.000      2.000      3.000      5.000      4.000      4.000      5.000      3.000      4.000      2.000      2.000      4.000      5.000      3.000      4.000      2.000      4.000      4.000      5.000      2.000      3.000      3.000      5.000      5.000      4.000      4.000      3.000      5.000      4.000      4.000      5.000      3.000      2.000      4.000      2.000      1.000      3.000      1.000      4.000      3.000      2.000      4.000      5.000 21576     -0.287      0.138     -0.140      0.238     -0.454      0.160     -0.462      0.174      0.150      0.201     -0.600      0.241     -0.406      0.206
     3.000      2.000      1.000      2.000      1.000      2.000      1.000      1.000      2.000      2.000      1.000      2.000      1.000      4.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      4.000      5.000      4.000      4.000      5.000      5.000      4.000      4.000      5.000      4.000      3.000      4.000      4.000      5.000      3.000      4.000      1.000      2.000      1.000      2.000      3.000      1.000      2.000      5.000      4.000      5.000      4.000      3.000 21659     -0.885      0.138     -1.412      0.238      0.389      0.160      0.303      0.174      0.275      0.201     -1.254      0.241      0.251      0.206
     1.000      2.000      1.000      4.000      5.000      2.000      2.000      5.000      2.000      2.000      1.000      2.000      2.000      3.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      3.000      5.000      4.000      5.000      3.000      3.000      5.000      3.000      5.000      4.000      5.000      4.000      2.000      4.000      5.000      5.000      4.000      3.000      1.000      2.000      1.000      1.000      3.000      1.000      2.000      4.000      5.000      5.000      3.000      2.000 21735     -0.489      0.138     -0.671      0.238      0.071      0.160      0.115      0.174      0.120      0.201     -1.174      0.241      0.042      0.206
     2.000      2.000      2.000      5.000      4.000      4.000      2.000      4.000      5.000      3.000      4.000      3.000      5.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      3.000      3.000      4.000      3.000      4.000      4.000      3.000      4.000      3.000      4.000      4.000      4.000      3.000      5.000      4.000      5.000      4.000      4.000      4.000      2.000      2.000      2.000      2.000      1.000      2.000      1.000      5.000      4.000      4.000      4.000      4.000 21747      0.004      0.138      0.322      0.238     -0.246      0.160     -0.074      0.174      0.196      0.201     -0.847      0.241      0.025      0.206
     2.000      1.000      1.000      4.000      5.000      5.000      5.000      5.000      5.000      1.000      5.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      5.000      1.000      1.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000 21990      0.059      0.138      0.284      0.238      0.756      0.160      1.042      0.174      0.980      0.201     -0.913      0.241      1.052      0.206
     1.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      3.000      5.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      3.000      3.000      4.000      5.000      3.000      3.000      5.000      5.000      5.000      5.000      5.000      2.000      2.000      5.000      2.000      2.000      5.000      5.000      5.000      5.000      5.000 22036      0.667      0.138      0.998      0.238      0.718      0.160      0.942      0.174      0.431      0.201      0.316      0.241      0.926      0.206
     5.000      5.000      4.000      4.000      5.000      5.000      4.000      4.000      5.000      5.000      4.000      4.000      5.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      4.000      5.000      5.000      4.000      4.000      1.000      4.000      3.000      2.000      4.000      3.000      3.000      1.000      2.000      3.000      5.000      5.000      5.000      5.000      3.000      3.000      3.000      5.000      5.000      4.000      4.000      4.000 22095      0.814      0.138      1.173      0.238     -0.564      0.160     -0.436      0.174     -0.705      0.201      0.911      0.241     -0.255      0.206
     2.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      4.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000 22120     -0.174      0.138     -0.194      0.238     -0.746      0.160     -0.814      0.174     -0.670      0.201     -0.176      0.241     -0.925      0.206
     2.000      1.000      2.000      1.000      2.000      1.000      1.000      1.000      1.000      2.000      2.000      2.000      1.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      2.000      1.000      1.000      2.000      1.000      1.000      2.000      5.000      4.000      5.000      5.000      4.000 22193     -1.031      0.138     -1.594      0.238      0.626      0.160      0.579      0.174      0.641      0.201     -1.544      0.241      0.560      0.206
