     4.000      1.000      3.000      2.000      3.000      4.000      4.000      4.000      5.000      5.000      4.000      4.000      4.000      1.000      4.000      4.000      5.000      4.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      2.000      4.000      4.000      5.000      5.000      5.000      3.000      4.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      3.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      4.000 17732      0.812      0.359      0.370      0.350      0.628      0.344      0.731      0.467      0.867      0.337      1.254      0.278      0.430      0.456
     4.000      3.000      4.000      2.000      2.000      2.000      2.000      4.000      2.000      3.000      3.000      4.000      4.000      4.000      4.000      2.000      2.000      3.000      2.000      4.000      4.000      3.000      4.000      5.000      3.000      4.000      4.000      3.000      4.000      3.000      4.000      5.000      3.000      4.000      4.000      1.000      3.000      5.000      3.000      2.000      5.000      3.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      2.000      4.000      2.000      1.000      2.000      2.000      3.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      3.000 18057     -0.070      0.359     -0.403      0.350      0.331      0.344     -0.412      0.467      0.101      0.337     -0.937      0.278     -0.397      0.456
     3.000      4.000      3.000      1.000      3.000      5.000      5.000      3.000      3.000      4.000      2.000      1.000      2.000      1.000      5.000      5.000      4.000      3.000      4.000      3.000      1.000      2.000      2.000      2.000      3.000      1.000      4.000      3.000      2.000      2.000      3.000      2.000      2.000      3.000      4.000      3.000      4.000      4.000      4.000      2.000      2.000      3.000      4.000      2.000      4.000      2.000      2.000      3.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      4.000      4.000      2.000      4.000      2.000      3.000      3.000      1.000      3.000 18368      1.067      0.359     -1.321      0.350     -2.195      0.344     -0.254      0.467     -1.303      0.337      0.575      0.278     -0.391      0.456
     4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      5.000      5.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 18507     -0.067      0.359      0.979      0.350      0.726      0.344      1.371      0.467      1.008      0.337      1.361      0.278      1.025      0.456
     1.000      3.000      4.000      4.000      2.000      3.000      4.000      3.000      2.000      4.000      2.000      5.000      5.000      2.000      3.000      4.000      4.000      2.000      2.000      3.000      3.000      2.000      5.000      3.000      3.000      4.000      3.000      2.000      3.000      1.000      4.000      2.000      1.000      1.000      1.000      3.000      2.000      4.000      1.000      3.000      5.000      3.000      2.000      1.000      1.000      5.000      3.000      2.000      3.000      1.000      3.000      2.000      2.000      3.000      2.000      1.000      1.000      4.000      2.000      4.000      4.000      3.000      2.000      4.000      4.000 18764     -0.056      0.359     -0.340      0.350     -1.421      0.344     -1.076      0.467     -1.497      0.337     -0.362      0.278     -0.753      0.456
     3.000      3.000      3.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000 19090      0.769      0.359      0.276      0.350     -0.445      0.344      1.061      0.467      0.011      0.337      0.903      0.278     -0.153      0.456
     3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000 19143      0.117      0.359     -0.778      0.350     -1.175      0.344     -0.481      0.467     -1.034      0.337      0.040      0.278     -1.003      0.456
     3.000      4.000      3.000      3.000      2.000      2.000      3.000      3.000      3.000      3.000      4.000      4.000      4.000      4.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      1.000      3.000      4.000      3.000      4.000      1.000      1.000      5.000      5.000      2.000      4.000      5.000      4.000      2.000      4.000      3.000      2.000      3.000      3.000      4.000      4.000      4.000      4.000      2.000      5.000      1.000      2.000      5.000      2.000      1.000      2.000      2.000      3.000      3.000      3.000      5.000      4.000      3.000      4.000      4.000      4.000      5.000      4.000 19288     -1.080      0.359     -0.059      0.350     -1.153      0.344     -0.496      0.467      0.152      0.337     -0.445      0.278     -0.221      0.456
     4.000      3.000      1.000      1.000      4.000      1.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      3.000      3.000      3.000      3.000      5.000      3.000      3.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000      5.000      3.000      4.000      5.000      5.000      2.000      5.000      5.000      5.000      4.000      2.000      5.000      5.000      5.000      3.000      3.000      5.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 19343      0.432      0.359      1.495      0.350      1.065      0.344      0.079      0.467      0.503      0.337      0.804      0.278      0.639      0.456
     5.000      3.000      5.000      2.000      1.000      2.000      5.000      5.000      3.000      3.000      4.000      4.000      4.000      5.000      3.000      2.000      4.000      2.000      3.000      2.000      4.000      5.000      3.000      4.000      4.000      4.000      3.000      3.000      3.000      2.000      2.000      3.000      4.000      4.000      4.000      1.000      5.000      4.000      2.000      3.000      2.000      2.000      3.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      2.000      3.000      1.000      2.000      3.000      2.000      2.000      3.000      4.000      3.000      2.000      4.000      2.000      5.000      4.000 20609     -0.332      0.359      0.104      0.350     -0.392      0.344     -0.227      0.467     -0.415      0.337     -0.899      0.278     -0.368      0.456
