       26090           3           1           2           2           5           2           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           2           4           5           5           5           4           5           5           5           5           5           3           5           5           4           4           4           4           4           4           4           4           4           5           3           5           4           5           5           5           5           5           5           5           5           5           5           5           5           5           5
       26114           4           2           3           2           2           2           5           5           5           5           5           5           5           4           5           5           5           4           5           3           5           4           5           5           5           5           5           5           5           4           5           5           5           5           5           3           4           5           2           4           1           5           5           5           5           5           4           5           4           5           4           5           2           5           5           5           2           5           4           5           5           5           5           5           4
       26386           3           3           2           2           3           1           4           3           2           2           5           4           5           4           5           4           2           4           3           3           4           3           1           3           3           3           2           4           3           2           4           2           4           4           3           3           2           4           2           3           3           3           4           2           4           3           3           3           2           4           2           1           2           3           2           4           3           4           5           4           2           4           3           3           3
       26831           2           3           4           4           5           4           5           5           5           4           3           4           5           3           4           4           5           4           4           5           3           4           5           5           4           5           5           5           5           4           5           5           4           5           5           2           5           5           4           4           5           4           3           3           3           4           3           4           4           4           4           5           5           5           5           5           4           4           4           4           5           5           5           5           5
       27371           3           1           2           3           5           2           3           4           5           5           3           3           3           2           2           3           4           3           2           4           5           4           4           5           4           5           4           4           5           4           4           4           3           2           5           3           3           5           4           2           4           4           5           4           5           5           4           4           5           5           5           5           5           5           5           5           3           5           3           3           4           5           4           4           4
       27745           3           3           3           3           3           3           3           3           4           4           2           2           2           2           3           3           4           4           4           4           2           2           2           2           2           2           4           2           2           2           2           2           2           2           2           4           2           2           4           4           2           2           2           2           2           4           3           2           2           2           4           4           4           4           4           4           4           2           2           2           2           2           2           3           2
       28065           2           2           2           2           3           2           4           5           4           3           2           4           3           1           5           4           2           4           4           5           4           5           5           4           4           5           4           4           5           4           5           4           4           5           3           2           5           4           1           1           4           5           3           4           5           2           5           5           3           5           4           3           1           3           2           2           1           4           3           3           4           4           4           4           3
       28920           2           2           4           4           4           5           5           5           5           5           4           4           5           4           5           5           5           5           5           5           5           4           5           5           4           4           5           5           5           5           5           5           4           5           5           5           4           5           5           5           4           5           4           4           5           5           4           4           4           5           5           5           4           4           5           4           4           3           4           4           5           5           5           5           5
       29297           2           2           1           4           4           2           4           4           2           4           4           3           5           5           4           4           4           4           4           4           2           5           4           4           4           5           5           4           4           5           4           4           4           4           5           2           5           4           2           2           4           5           4           5           4           5           4           4           4           5           5           5           5           5           5           1           1           5           5           4           5           5           5           5           5
       29910           4           3           5           3           3           3           2           2           4           3           3           2           3           4           2           1           2           2           2           4           3           4           4           5           5           4           4           4           4           3           2           4           5           4           4           2           5           4           3           2           4           4           3           4           2           1           5           5           4           3           2           2           1           1           2           2           2           4           4           4           4           2           4           5           5
       30740           1           2           3           3           2           4           3           3           3           3           4           3           3           4           3           4           5           4           4           3           1           2           2           2           3           3           3           3           3           3           2           4           3           3           3           2           4           4           2           2           4           4           4           4           3           3           3           2           3           3           2           3           2           3           3           2           2           1           1           3           4           4           1           1           1
       30876           4           5           4           2           2           2           1           2           2           1           4           4           4           5           2           1           3           2           2           3           4           5           5           5           5           5           4           4           5           4           4           4           4           5           5           1           5           3           2           2           4           5           5           5           4           2           4           5           5           5           1           1           2           1           1           1           1           5           5           4           4           5           5           5           5
       31452           4           2           5           4           2           4           2           3           2           4           4           3           5           2           1           3           2           1           4           2           4           2           5           3           5           2           3           4           2           5           1           5           3           4           1           4           4           2           1           4           2           4           4           2           5           2           1           4           3           5           5           2           3           2           5           4           5           5           4           3           4           2           5           2           4
       31593           4           3           3           2           3           2           3           4           4           3           2           3           3           3           4           3           2           3           3           4           3           4           4           3           3           4           3           4           3           3           3           3           3           3           4           2           3           4           2           3           4           4           3           3           3           2           3           3           3           3           2           2           3           3           3           2           3           3           4           4           4           4           4           3           3
       32286           5           5           5           5           5           5           5           5           4           1           4           4           5           2           2           5           2           4           4           5           4           5           4           4           3           4           5           5           5           4           5           4           4           4           4           1           4           4           5           5           1           1           1           1           1           1           1           1           1           1           1           4           4           2           3           2           2           1           4           2           4           4           4           4           4
       32515           4           5           3           2           2           3           2           1           2           3           5           5           4           3           3           2           3           2           2           1           3           2           4           4           5           4           5           4           3           3           4           5           3           4           3           1           4           3           3           1           4           4           4           4           4           1           5           3           2           3           1           1           2           3           2           3           2           4           3           4           5           4           5           5           5
       32948           3           2           2           1           3           2           2           5           5           4           4           4           5           4           4           4           2           4           3           4           5           5           5           4           3           4           5           5           4           3           5           4           3           2           5           2           4           4           4           4           5           4           2           4           3           4           5           5           4           2           1           4           2           3           2           4           2           5           4           5           4           5           4           5           5
       33164           4           2           2           4           4           4           4           4           4           4           4           4           4           4           5           4           3           4           4           4           2           4           3           4           3           3           4           3           4           4           4           4           4           3           3           1           4           3           4           4           4           2           2           2           2           4           2           4           4           5           4                       4           5           5           4           4           4           4           5           5           5           5           4           5
       34213           2           2           2           5           3           5           5           5           5           5           4           4           5           4           5           5           5           5           2           4           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           4           5           5           5           5           4           5           4           4           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           4           5
       34285           3           2           3           4           5           5           5           5           5           5           4           5           4           3           4           5           4           4           5           4           5           4           4           5           4           5           4           5           5           4           5           5           4           4           5           4           5           5           5           4           4           5           4           4           3           5           4           5           4           5           5           5           5           5           5           5           4           5           4           5           5           5           5           5           4
       34935           4           3           3           2           3           5           3           5           1           3           4           4           3           3           4           5           3           2           3           3           2           4           3           4           4           4           4           2           2           2           2           3           2           4           2           2           2           2           5           4           4           2           1           3           5           3           3           2           2           3           2           3           5           2           1           2           3           3           3           4           3           3           2           4           2
       35456           2           3           1           2           4           5           4           5           4           2           3           3           2           2           3           2           4           3           3           4           2           3           2           2           2           2           4           5           3           3           3           1           3           2           4           3           2           4           2           5           5           3           2           3           4           2           2           3           3           2           4           4           3           4           4           4           1           3           2           5           5           4           5           3           3
       36326           5           1           1           5           5           5           5           5           5           5           5           5           5           4           5           5           5           5           5           5           5           4           5           5           4           5           5           4           5           3           5           1           5           5           5           4           5           5           5           5           5           5           5           5           5           5           5           5           5           5           4           5           3           5           5           5           4           5           2           5           5           5           5           5           5
       36339           5           5           4           2           3           3           2           2           2           2           4           4           3           3           3           3           3           3           3           3           3           3           4           4           4           4           4           4           4           4           4           4           4           3           4           2           4           4           2           3           4           4           4           2           5           1           2           3           4           3           1           2           5           2           2           2           2           2           4           4           2           3           2           3           3
       36351           4           4           4           4           4           4           4           4           4           4           5           5           4           3           4           4           4           4           4           2           5           4           4           5           5           5           5           5           5           4           5           5           4           3           5           4           5           5           5           5           5           5           5           5           5           5           5           5           5           5           4           4           4           4           5           4           4           5           5           5           5           5           5           5           5
       36396           4           4           3           5           5           5           5           5           5           5           4           5           5           2           4           4           5           5           5           5           5           5           5           4           5           5           5           4           5           5           5           5           5           4           5           1           5           5           4           4           5           5           5           4           4           4           5           5           4           5           4           5           4           5           5           5           4           5           4           5           5           5           5           5           4
       37074           4           4           3           2           2           2           3           1           2           3           4           5           3           4           3           1           3           3           3           3           4           5           2           4           4           4           4           3           3           2           3           3           5           2           4           2           3           3           2           3           4           4           3           3           3           3           3           3           3           4           4           1           2           2           1           2           3           5           3           3           2           4           4           5           5
       37264           4           4           3           4           2           2           2           2           2           4           2           4           4           2           4           4           2           4           3           4           2           3           2           4           2           3           2           2           4           4           4           4           4           4           4           3           4           4           2           3           4           4           4           2           4           2           3           4           3           4           2           4           3           2           3           2           3           4           4           4           3           4           3           3           4
       38418           5           5           5           2           1           1           2           4           3           3           3           4           4           3           2           2           3           2           2           3           3           4           4           4           4           4           3           3           4           4           3           4           4           4           4           2           4           4           2           4           5           3           2           3           4           3           4           5           4           5           1           2           4           3           2           2           3           3           4           4           4           4           5           4           5
       38471           5           3           2           5           3           1           3           5           2           4           1           4           4           4           5           2           1           5           5           5           4           3           3           2           4           2           2           5           4           4           2           3           2           3           1           1           5           5           1           1           5           4           4           4           3           4           4           5           5           4           1           1           3           1           1           1           1           4           4           5           4           4           5           5           5
       38564           3           3           4           3           2           2           2           2           2           2           2           3           4           2           2           2           2           2           2           3           2           1           3           4           5           2           4           3           2           2           2           4           4           3           2           2           5           4           3           2           4           4           3           3           3           2           3           4           3           4           3           3           1           2           2           3           2           2           3           2           4           3           3           4           4
       38660           4           5           4           1           3           2           4           2           1           2           1           4           2           4           3           1           2           4           3           4           4           2           5           4           3           5           4           4           4           3           2           4           5           3           4           2           5           5           2           1           2           5           1           3           4           3           5           3           2           4           3                       1           2           3           1           2           4           4                       4           2           4           5           4
       38906           1           1           1           1           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5           5
       38927           3           4           1           2           5           1           5           1           4           2           1           4           1           2           3           4           4           2           4           1           1           5           2           1           4           1           3           4           3           3           1           2           3           3           2           2           2           4           4           5           3           1           4           2           4           3           4           4           4           2           5           2           4           3           3           1           4           4           3           5           2           4           3           3           1
       38985           5           5           5           3           3           5           1           1           2           2           5           4           5           2           2           1           1           2           1           5           5           5           2           3           4           4           4           5           1           4           4           3           3           5           5           1           5           4           2           1           3           2           3           4                       1           5           5                       1           3           1           3           5           2                       2           5                       3           5           5           5           5           5
       39052           4           5           4           1           2           1           2           1           2           1           4           5           4           5           2           1           2           1           2           1           4           5           4           5           4           5           4           5           4           5           4           5           4           5           4           1           4           5           2           1           4           5           4           5           4           1           4           5           4           5           2           1           2           1           2           1           2           5           4           5           4           5           4           5           4
       39130           4           4           4           3           3           5           5           5           5           5           4           5           5           3           4           5           4           4           5           5           3           4           4           4           2           2           4           3           4           4           5           5           4           5           4           4           4           4           5           4           5           5           5           5           3           4           5           5           3           5           5           5           4           4           4           3           2           3           4           3           4           5           5           5           5
       39182           4           3           4           2           2           2           4           5           2           3           4           4           4           4           3           2           3           2           2           2           3           4           3           3           4           4           4           5           4           4           2           3           3           4           5           4           4           3           2           4           2           4           5           2           3           2           4           3           3           3           1           2           1           3           4           2           4           4           3           4           4           5           2           3           3
       39307           4           4           5           3           1           2           2           2           1           2           3           5           3           4           1           2           1           1           2           3           3           4           4           4           5           4           5           4           4           4           4           4           3           2           4           4           4           4           2           2           5           4           3           4           3           3           2           4           5           4           2           3           4           2           3           4           2           4           5           4           5           5           4           5           4
       39389           2           5           4           2           2           2           5           5           5           5           5           5           5           5           5           5           4           5           5           2           2           1           4           2           5           5           4           5           5           5           5           5           5           5           5           2           5           5           5           5           4           5           4           4           4           2           4           5           4           5           5           4           4           4           2           2           2           5           4           5           5           5           5           5           5
       39397           1           2           3           2           3           1           2           1           3           5           3           1           2           3           1           3           5           1           3           5           2           5           3           5           4           2           4           2           1           2           3           5           3           1           2           5           1           1           1           3           1           3           4           2           3           1           3           4           2           4           1           1           2           3           2           1           3           4           3           3           1           1           2           5           1
       39425           4           3           4           4           2           1           2           4           4           5           3           3           3           3           2           4           3           2           2           2           2           1           1           1           1           3           2           2           3           1           4           2           3           3           3           3           2           1           5           5           2           3           3           4           2           3           2           3           3           3           5           4           3           3           3           4           5           1           2           2           3           3           3           2           2
       39545           4           5           3           2           1           3           2           2           1           3           4           5           4           3           2           2           1           2           1           3           4           5           3           4           5           3           2           1           2           4           4           5           3           3           5           2           3           5           2           1           5           2           4           5           3           2           5           4           3           4           1           2           2           1           3           2           1           4           3           4           5           4           5           3           4
       39579           4           4           4           3           4           4           5           5           3           5           4           3           4           4           5           5           4           4           3           4           4           3           4           5           4           4           4           5           4           3           5           5           5           5           5           3           5           5           5           4           5           5           5           4           5           4           5           5           5           5           4           2           4           4           4           4           4           4           5           5           5           5           5           5           5
       39907           4           3           5           2           2           1           1           2           1           3           4           5           3           4           3           2           1           1           2           2           3           4           4           5           3           4           3           4           5           4           5           3           4           5           4           1           4           5           3           2           5           3           4           5           4           1           3           4           5           3           2           1           2           1           2           1           3           4           4           5           4           5           4           5           3
       40230           1           1           3           2           3           2           2           2           4           2           3           3           4           2           3           2           2           3           2           3           4           4           5           4           5           5           5           5           5           5           4           4           4           2           4           3           3           5           1           2           3           4           4           4           4           5           5           4           5           5           5           5           5           5           5           5           5           5           5           5           5           4           5           5           4
       40354           5           5           5           1           1           1           1           1           5           5           5           5           5           5           4           5           4           5           5           4           1           3           3           2           3           3           3           2           2           2           2           3           3           4           3           3           3           3           3           3           2           4           5           2           2           2           1           2           1           4           3           2           3           3           2           3           4           2           2           3           4           2           4           4           3
       40667           3           3           4           2           2           2           2           2           2           3           4           2           3           2           4           2           3           2           2           2           3           2           3           2           4           2           2           4           4           3           3           3           4           3           4           4           4           3           3           3           3           3           3           3           3           2           4           3           3           3           2           3           3           3           2           2           3           3           3           4           4           4           2           3           3
       40782           3           3           4           2           4           3           4           2           1           2           3           4           3           2           2           1           2           1           3           2           4           5           4           4           4           5           4           3           4           3           4           4           4           4           3           2           4           5           2           2           4           5           4           4           3           1           4           4           5           4           1           2           2           3           2           1           2           5           4           3           4           4           3           3           2
       40926           4           4           3           3           2           2           2           2           3           2           4           4           4           4           2           2           2           2           2           2           4           4           3           4           4           4           4           4           4           4           4           5           3           4           4           2           4           4           2           2           4           4           4           4           4           2           4           4           4           4           2           2           2           2           2           2           2           4           4           4           4           4           4           4           3
       41179           4           3           3           4           2           4           3           1           3           2           2           4           2           4           2           1           2           5           3           2           3           1           4           3           4           2           4           2           5           3           4           4           3           5           4           3           2           5           1           3           2           5           2           4           3           4                       1           4           4           2           2           3           4           2           4           1           3           4           1           4           3           2           5           2
       41893           4           5           5           3           2           1           1           5           5           4           4           2           4           5           2           3           2           3           2           1           4           3           4           4           5           4           5           3           5           4           5           4           3           5           4           1           4           3           2           1           5           5           4           4           5           1           4           5           4           5           2           3           2           1           2           1           1           4           3           5           3           5           4           5           5
       42054           5           4           5           1           2           2           2           2           2           2           5           5           4           4           4           2           2           2           2           3           4           4           4           5           4           4           4           5           4           4           4           4           4           5           4           2           5           4           2           1           4           4           5           5           5           2           4           4           4           5           2           1           2           2           1           2           2           4           4           5           5           4           4           4           4
       42064           4           5           5           1           1           2           1           1           2           1           5           5           5           5           2           1           2           3           1           2           4           5           3           5           4           5           5           5           5           4           5           5           5           3           4           1           5           5           2           1           5           5           5           5           5           1           5           5           5           5           1           1           2           1           1           1           1           5           4           5           4           5           5           5           5
       42089           5           3           4           4           1           3           4           4           1           4           2           2           1           2           2           3           4           4           1           2           3           5           4           4           2           5           5           4           4           3           4           5           3           1           4           1           4           4           5           3           3           4           5           5           3           1           3           4           5           4           2           1           2           4           3           4           1           3           4           4           5           3           5           3           3
       42376           3           4           3           3           3           4           3           2           3           3           3           4           4           3           3           3           2           3           2           4           4           5           3           3           3           3           3           3           4           2           2           4           3           2           4           2           4           3           3           3           2           2           3           4           4           3           2           4           5           4           4           3           2           3           3           3           2           4           3           4           3           3           3           4           3
       42528           4           4           3           3           3           3           2           3           2           1           3           3           3           4           3           2           1           1           2           2           4           3           4           4           3           3           3           4           4           4           3           4           4           3           3           2           4           5           1           3           3           4           4           3           3           2           4           4           5           4           2           1           3           1           1           2           2           3           3           4           3           3           4           4           3
