     4.000      3.000      3.000      3.000      4.000      4.000      1.000      2.000      2.000      1.000      2.000      1.000      4.000      4.000      5.000      4.000      4.000      4.000      5.000      3.000      4.000      2.000      4.000      4.000      3.000      1.000      5.000      5.000      3.000      4.000      5.000      1.000      4.000      2.000      3.000      3.000      3.000      3.000      2.000      2.000      1.000      1.000      2.000      3.000      2.000      2.000      4.000      5.000      3.000      5.000      5.000 32515     -0.655      0.246      0.786      0.521     -0.876      0.573      1.053      0.639     -0.270      0.663     -1.162      0.550     -1.039      0.409      2.024      0.659
     4.000      4.000      2.000      2.000      4.000      4.000      3.000      4.000      2.000      2.000      3.000      4.000      4.000      4.000      5.000      3.000      4.000      4.000      2.000      1.000      5.000      3.000      4.000      5.000      4.000      4.000      4.000      3.000      2.000      4.000      4.000      3.000      2.000      3.000      4.000      4.000      4.000      3.000      2.000      2.000      4.000      4.000      3.000      2.000      1.000      2.000      5.000      3.000      2.000      4.000      4.000 32948     -0.661      0.246      0.341      0.521      0.338      0.573      0.244      0.639      1.261      0.663     -0.282      0.550     -0.309      0.409     -0.664      0.659
     3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      3.000      4.000      3.000      3.000      3.000      3.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      4.000      3.000      3.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      4.000      4.000 33164     -0.634      0.246     -0.621      0.521      0.120      0.573     -0.707      0.639      0.179      0.663     -0.652      0.550      1.504      0.409      0.826      0.659
     4.000      3.000      5.000      5.000      5.000      4.000      4.000      3.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      1.000      4.000      5.000      5.000      4.000      4.000      4.000      4.000      1.000      4.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000 34213      1.077      0.246      0.053      0.521      0.538      0.573     -0.108      0.639      0.060      0.663     -1.381      0.550      0.518      0.409      0.670      0.659
     3.000      5.000      5.000      3.000      5.000      5.000      4.000      5.000      4.000      4.000      4.000      3.000      3.000      5.000      4.000      4.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000 34285      1.254      0.246     -0.010      0.521      0.222      0.573     -0.410      0.639      0.020      0.663      0.918      0.550      1.460      0.409      0.355      0.659
     4.000      4.000      4.000      2.000      4.000      3.000      2.000      2.000      3.000      2.000      1.000      2.000      2.000      4.000      2.000      3.000      1.000      1.000      1.000      3.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      1.000      2.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      5.000      3.000      3.000      2.000      2.000      2.000      3.000      3.000      2.000      3.000      3.000      2.000      4.000      3.000      3.000 34935     -0.837      0.246     -0.182      0.521      0.043      0.573     -1.921      0.639      0.516      0.663      1.205      0.550     -0.322      0.409     -1.102      0.659
     5.000      5.000      5.000      4.000      3.000      3.000      1.000      3.000      2.000      5.000      4.000      4.000      4.000      2.000      3.000      2.000      2.000      1.000      3.000      3.000      2.000      2.000      3.000      2.000      4.000      2.000      3.000      3.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      1.000      3.000      1.000      3.000      3.000      4.000      2.000      3.000      2.000      2.000      5.000      3.000      5.000      3.000      3.000 35456     -1.117      0.246      0.328      0.521      1.244      0.573     -1.497      0.639     -2.507      0.663      0.577      0.550     -0.217      0.409     -0.404      0.659
     5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000 36326      1.642      0.246      0.655      0.521      1.118      0.573      0.442      0.639     -0.994      0.663      0.434      0.550      0.854      0.409     -0.001      0.659
     2.000      3.000      2.000      1.000      1.000      1.000      1.000      3.000      1.000      3.000      2.000      2.000      3.000      2.000      1.000      2.000      4.000      5.000      3.000      2.000      4.000      4.000      3.000      5.000      4.000      4.000      4.000      3.000      5.000      5.000      2.000      5.000      3.000      4.000      5.000      5.000      5.000      5.000      5.000      1.000      3.000      2.000      1.000      3.000      2.000      2.000      3.000      3.000      3.000      2.000      4.000 36339     -0.340      0.246     -1.858      0.521      0.363      0.573     -1.626      0.639      0.652      0.663      1.126      0.550     -0.555      0.409     -0.993      0.659
     5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      3.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 36351      1.591      0.246      0.464      0.521     -0.210      0.573      0.406      0.639     -0.848      0.663      0.080      0.550      1.104      0.409     -0.312      0.659
     1.000      3.000      4.000      5.000      5.000      5.000      5.000      5.000      2.000      4.000      4.000      2.000      4.000      5.000      5.000      4.000      5.000      3.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      5.000      5.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 36396      1.439      0.246      0.400      0.521     -0.120      0.573     -0.590      0.639      0.389      0.663      0.508      0.550      0.693      0.409      0.768      0.659
     3.000      1.000      2.000      3.000      2.000      2.000      2.000      3.000      2.000      3.000      1.000      2.000      3.000      4.000      4.000      3.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      5.000      4.000      4.000      3.000      3.000      3.000      2.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      3.000      2.000      2.000      2.000      1.000      2.000      2.000      1.000      2.000      5.000      5.000      4.000      3.000      5.000 37074     -0.473      0.246     -0.630      0.521     -0.002      0.573      0.105      0.639     -0.512      0.663      0.634      0.550     -0.917      0.409     -0.031      0.659
     2.000      2.000      2.000      2.000      4.000      2.000      4.000      4.000      4.000      2.000      4.000      2.000      4.000      4.000      3.000      3.000      2.000      3.000      2.000      3.000      4.000      2.000      3.000      2.000      2.000      4.000      2.000      4.000      2.000      4.000      3.000      2.000      2.000      2.000      2.000      3.000      4.000      4.000      4.000      3.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      4.000      4.000      3.000 37264     -1.341      0.246      0.299      0.521      0.377      0.573     -0.075      0.639      1.669      0.663     -0.706      0.550     -0.365      0.409      1.086      0.659
     3.000      2.000      2.000      2.000      4.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      3.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      4.000      4.000      4.000      4.000      1.000      1.000      1.000      3.000      1.000      1.000      1.000      5.000      5.000      5.000      5.000      5.000 38418     -0.196      0.246     -0.430      0.521     -0.458      0.573     -0.270      0.639     -0.021      0.663     -0.496      0.550     -1.336      0.409      1.378      0.659
     3.000      3.000      2.000      3.000      4.000      2.000      3.000      4.000      1.000      4.000      1.000      2.000      2.000      5.000      3.000      4.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      1.000      4.000      5.000      2.000      3.000      5.000      1.000      4.000      3.000      2.000      3.000      3.000      4.000      3.000      2.000      3.000      2.000      1.000      1.000      4.000      1.000      1.000      3.000      4.000      5.000      3.000      3.000      3.000 38471     -0.561      0.246     -0.328      0.521      0.168      0.573      2.089      0.639     -0.899      0.663     -1.014      0.550     -0.666      0.409     -0.509      0.659
     5.000      3.000      4.000      2.000      2.000      3.000      3.000      3.000      2.000      3.000      4.000      4.000      5.000      2.000      2.000      3.000      3.000      3.000      4.000      1.000      2.000      2.000      4.000      4.000      2.000      2.000      3.000      4.000      4.000      3.000      2.000      3.000      1.000      2.000      3.000      4.000      3.000      2.000      5.000      1.000      1.000      2.000      4.000      4.000      4.000      3.000      4.000      3.000      3.000      4.000      2.000 38564     -1.155      0.246     -0.685      0.521      1.356      0.573     -0.972      0.639      0.094      0.663     -1.081      0.550      0.089      0.409      0.652      0.659
     3.000      2.000      1.000      2.000      3.000      5.000      2.000      4.000      2.000      2.000      1.000      1.000      1.000      3.000      2.000      3.000      4.000      4.000      3.000      2.000      5.000      3.000      3.000      5.000      5.000      4.000      4.000      5.000      3.000      4.000      4.000      4.000      1.000      5.000      3.000      4.000      4.000      4.000      2.000      5.000      2.000      5.000      2.000      2.000      2.000      4.000      2.000      4.000      4.000      4.000      3.000 38660     -0.644      0.246      0.154      0.521     -1.584      0.573     -0.372      0.639      0.846      0.663      0.423      0.550      0.641      0.409     -0.034      0.659
     2.000      3.000      4.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      3.000      2.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      3.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      5.000 38906      0.595      0.246      1.049      0.521     -0.281      0.573      0.002      0.639      0.414      0.663     -0.105      0.550      0.713      0.409      0.270      0.659
     2.000      4.000      3.000      4.000      2.000      3.000      4.000      3.000      3.000      1.000      3.000      1.000      1.000      1.000      2.000      2.000      4.000      1.000      2.000      3.000      1.000      4.000      1.000      2.000      2.000      1.000      3.000      3.000      2.000      3.000      2.000      3.000      1.000      2.000      2.000      3.000      5.000      5.000      4.000      5.000      3.000      2.000      5.000      2.000      4.000      2.000      1.000      5.000      4.000      4.000      4.000 38927     -1.713      0.246      0.179      0.521     -0.588      0.573     -1.443      0.639      0.730      0.663      0.040      0.550      1.033      0.409      2.381      0.659
     3.000      2.000      2.000      1.000      5.000      5.000      5.000      1.000      2.000      1.000      3.000      1.000      1.000      3.000      3.000      2.000      2.000      3.000      4.000      5.000      3.000      4.000      5.000      4.000      5.000      5.000      5.000      4.000      4.000      4.000      5.000      3.000      5.000      2.000      5.000      3.000      4.000      4.000      5.000      3.000      2.000      2.000      1.000      2.000      1.000      2.000      4.000      5.000      4.000      4.000      4.000 38985      0.204      0.246      0.913      0.521     -2.252      0.573     -1.675      0.639      0.442      0.663      0.030      0.550     -0.945      0.409     -0.015      0.659
     1.000      2.000      1.000      2.000      1.000      2.000      1.000      2.000      1.000      2.000      1.000      2.000      1.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      4.000      5.000      4.000      5.000      4.000      5.000      4.000      4.000      5.000      4.000      5.000      2.000      1.000      1.000      2.000      2.000      1.000      2.000      5.000      4.000      5.000      4.000      5.000 39052      0.490      0.246     -1.549      0.521     -1.031      0.573      0.241      0.639     -0.468      0.663      0.301      0.550     -1.089      0.409      0.214      0.659
     5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000 39130      1.746      0.246      0.602      0.521      0.574      0.573      0.366      0.639     -0.741      0.663     -0.027      0.550      0.750      0.409     -0.266      0.659
     2.000      1.000      4.000      2.000      2.000      1.000      4.000      3.000      3.000      2.000      3.000      3.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      4.000      3.000      2.000      2.000      2.000      2.000      1.000      1.000      2.000      3.000      3.000      2.000      2.000      3.000      4.000      4.000      2.000      1.000      4.000      3.000      1.000      4.000      2.000      2.000      4.000      4.000 39182     -1.904      0.246     -0.793      0.521      0.796      0.573     -0.897      0.639      1.104      0.663     -0.958      0.550      0.215      0.409      0.838      0.659
     3.000      2.000      2.000      3.000      2.000      2.000      1.000      2.000      2.000      3.000      3.000      3.000      4.000      3.000      4.000      2.000      4.000      4.000      4.000      3.000      3.000      5.000      3.000      5.000      4.000      4.000      5.000      5.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      3.000      5.000      2.000      5.000      3.000      2.000      1.000      2.000      4.000      1.000      2.000      3.000      2.000      2.000      2.000      4.000 39307      0.105      0.246     -1.192      0.521      0.329      0.573     -1.425      0.639      0.223      0.663     -0.146      0.550     -0.967      0.409     -2.130      0.659
     5.000      4.000      4.000      5.000      5.000      5.000      5.000      2.000      2.000      2.000      4.000      4.000      1.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      2.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      1.000      1.000      5.000      4.000      5.000      2.000      5.000 39389      1.378      0.246      0.960      0.521     -1.443      0.573      0.458      0.639     -1.075      0.663      0.642      0.550      0.405      0.409     -2.009      0.659
     4.000      3.000      1.000      3.000      5.000      1.000      3.000      5.000      5.000      4.000      5.000      4.000      3.000      4.000      5.000      5.000      5.000      4.000      5.000      3.000      4.000      2.000      5.000      4.000      5.000      5.000      1.000      2.000      2.000      4.000      1.000      2.000      4.000      2.000      3.000      3.000      4.000      5.000      3.000      5.000      3.000      5.000      4.000      5.000      5.000      4.000      1.000      1.000      2.000      5.000      1.000 39397     -1.074      0.246     -0.883      0.521      1.560      0.573      2.707      0.639      1.640      0.663     -0.358      0.550      1.863      0.409     -1.086      0.659
     2.000      2.000      5.000      5.000      5.000      4.000      3.000      2.000      2.000      2.000      2.000      3.000      3.000      3.000      3.000      3.000      4.000      3.000      1.000      1.000      2.000      1.000      4.000      4.000      4.000      2.000      5.000      2.000      1.000      3.000      2.000      4.000      2.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      2.000      2.000      5.000      5.000      5.000      5.000      3.000      4.000      4.000      5.000      4.000 39425     -1.234      0.246      0.291      0.521     -0.488      0.573     -1.174      0.639      1.231      0.663     -0.664      0.550      1.302      0.409      2.114      0.659
     3.000      2.000      1.000      2.000      4.000      3.000      2.000      2.000      1.000      3.000      2.000      1.000      2.000      4.000      3.000      5.000      4.000      3.000      4.000      5.000      3.000      5.000      4.000      5.000      3.000      4.000      4.000      5.000      4.000      3.000      4.000      5.000      3.000      4.000      5.000      4.000      4.000      5.000      4.000      1.000      2.000      1.000      2.000      1.000      2.000      3.000      5.000      3.000      4.000      3.000      4.000 39545      0.093      0.246     -0.375      0.521     -0.576      0.573     -0.095      0.639     -0.208      0.663      0.413      0.550     -1.133      0.409     -0.738      0.659
     4.000      4.000      4.000      4.000      5.000      3.000      4.000      4.000      4.000      4.000      5.000      2.000      4.000      5.000      4.000      4.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000 39579      1.539      0.246     -0.312      0.521      0.095      0.573     -0.387      0.639      0.242      0.663      0.046      0.550      1.004      0.409      0.358      0.659
     3.000      3.000      2.000      1.000      3.000      2.000      1.000      2.000      2.000      1.000      3.000      2.000      1.000      4.000      5.000      3.000      4.000      5.000      4.000      3.000      4.000      5.000      4.000      4.000      4.000      5.000      3.000      4.000      3.000      4.000      4.000      5.000      3.000      3.000      4.000      3.000      4.000      5.000      3.000      2.000      1.000      3.000      2.000      1.000      3.000      2.000      5.000      4.000      5.000      3.000      4.000 39907     -0.044      0.246     -1.105      0.521     -1.117      0.573      0.382      0.639      0.006      0.663     -0.475      0.550     -0.365      0.409     -1.008      0.659
     2.000      2.000      2.000      3.000      3.000      2.000      2.000      4.000      2.000      3.000      3.000      2.000      1.000      4.000      2.000      4.000      5.000      4.000      4.000      4.000      5.000      5.000      5.000      4.000      4.000      3.000      3.000      3.000      3.000      3.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000 40230      0.206      0.246     -1.692      0.521     -0.688      0.573      0.190      0.639      0.403      0.663      1.559      0.550      2.485      0.409      0.292      0.659
     2.000      2.000      2.000      2.000      2.000      2.000      2.000      1.000      1.000      3.000      3.000      1.000      2.000      3.000      4.000      3.000      2.000      5.000      5.000      3.000      1.000      3.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      5.000      5.000      1.000      3.000      1.000      2.000      1.000      1.000      1.000      4.000      4.000      4.000      4.000      3.000 40354      0.347      0.246     -0.875      0.521     -1.245      0.573     -1.513      0.639     -0.367      0.663      0.638      0.550     -1.223      0.409     -0.369      0.659
     4.000      2.000      3.000      2.000      3.000      2.000      3.000      3.000      4.000      2.000      2.000      3.000      3.000      4.000      2.000      4.000      4.000      2.000      4.000      3.000      3.000      3.000      2.000      3.000      3.000      4.000      2.000      2.000      4.000      3.000      4.000      2.000      2.000      4.000      3.000      4.000      4.000      3.000      2.000      3.000      4.000      3.000      3.000      3.000      2.000      4.000      3.000      4.000      4.000      3.000      2.000 40667     -1.257      0.246     -0.533      0.521      0.529      0.573      0.663      0.639     -0.035      0.663      0.111      0.550      0.583      0.409      0.297      0.659
     2.000      2.000      1.000      3.000      3.000      2.000      2.000      4.000      2.000      1.000      4.000      2.000      1.000      5.000      4.000      4.000      4.000      4.000      5.000      5.000      3.000      5.000      4.000      4.000      5.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      3.000      3.000      2.000      3.000      2.000      2.000      3.000      3.000      2.000      3.000      4.000      3.000      4.000      3.000 40782     -0.226      0.246     -0.693      0.521     -0.395      0.573      1.237      0.639      0.824      0.663     -0.004      0.550     -0.214      0.409     -0.460      0.659
     2.000      3.000      1.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      5.000      4.000      4.000      4.000      3.000      5.000      4.000      4.000      4.000      4.000      2.000      2.000      2.000      2.000      2.000      1.000      2.000      4.000      4.000      5.000      4.000      4.000 40926      0.143      0.246     -0.737      0.521     -0.756      0.573      0.093      0.639      0.144      0.663     -0.015      0.550     -0.892      0.409     -0.130      0.659
     4.000      1.000      4.000      1.000      2.000      4.000      3.000      2.000      1.000      4.000      5.000      2.000      2.000      1.000      5.000      2.000      4.000      1.000      3.000      4.000      1.000      3.000      2.000      5.000      2.000      1.000      5.000      2.000      4.000      2.000      5.000      1.000      4.000      2.000      1.000      5.000      5.000      2.000      4.000      4.000      2.000      1.000      3.000      4.000      5.000      1.000      3.000      4.000      2.000      3.000      3.000 41179     -1.377      0.246     -0.287      0.521     -0.081      0.573     -1.085      0.639     -0.909      0.663     -0.239      0.550      0.366      0.409      1.537      0.659
     1.000      4.000      2.000      5.000      5.000      5.000      4.000      1.000      4.000      1.000      4.000      5.000      2.000      4.000      5.000      1.000      1.000      3.000      4.000      4.000      4.000      5.000      2.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      5.000      2.000      3.000      4.000      4.000      4.000      4.000      5.000      2.000      4.000      2.000      1.000      5.000      2.000      2.000      4.000      5.000      3.000      2.000      4.000 41893      0.187      0.246      1.573      0.521     -0.983      0.573     -1.716      0.639      1.029      0.663     -0.387      0.550     -0.923      0.409     -1.214      0.659
     1.000      2.000      2.000      1.000      2.000      1.000      1.000      3.000      2.000      2.000      2.000      1.000      1.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      1.000      1.000      2.000      2.000      2.000      2.000      4.000      4.000      5.000      4.000      5.000 42054     -0.326      0.246     -1.571      0.521     -0.528      0.573      0.247      0.639      0.198      0.663      0.113      0.550     -0.577      0.409      0.918      0.659
     3.000      2.000      1.000      1.000      1.000      1.000      2.000      2.000      1.000      4.000      3.000      2.000      1.000      4.000      4.000      5.000      4.000      5.000      3.000      5.000      5.000      4.000      4.000      3.000      4.000      4.000      4.000      3.000      5.000      4.000      2.000      2.000      3.000      4.000      5.000      3.000      5.000      5.000      4.000      2.000      1.000      3.000      4.000      1.000      2.000      1.000      5.000      5.000      3.000      5.000      4.000 42064     -0.037      0.246     -2.243      0.521     -0.047      0.573      0.718      0.639     -0.870      0.663     -0.212      0.550     -0.265      0.409      0.910      0.659
     3.000      4.000      2.000      1.000      4.000      3.000      5.000      1.000      3.000      5.000      3.000      3.000      2.000      4.000      5.000      4.000      5.000      4.000      3.000      2.000      3.000      5.000      4.000      5.000      4.000      5.000      3.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      3.000      3.000      4.000      5.000      4.000      3.000      2.000      3.000      4.000      3.000      1.000      3.000      4.000      4.000      5.000      4.000      5.000 42089      0.508      0.246     -0.259      0.521     -0.856      0.573     -0.742      0.639     -0.933      0.663     -0.257      0.550     -0.152      0.409     -0.574      0.659
     3.000      3.000      4.000      3.000      3.000      3.000      3.000      2.000      3.000      4.000      3.000      3.000      2.000      4.000      4.000      3.000      4.000      4.000      5.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      3.000      3.000      3.000      3.000      4.000      4.000      3.000      3.000      4.000      3.000      4.000      4.000      3.000      3.000      3.000      4.000      3.000      3.000      3.000      3.000      3.000      4.000      4.000      4.000 42376     -0.333      0.246     -0.339      0.521     -0.292      0.573      0.389      0.639     -0.799      0.663     -0.425      0.550      0.497      0.409     -0.288      0.659
     3.000      3.000      3.000      3.000      2.000      2.000      3.000      2.000      1.000      1.000      2.000      3.000      3.000      4.000      4.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      5.000      3.000      4.000      5.000      4.000      3.000      4.000      3.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      2.000      3.000      3.000      2.000      3.000      3.000      3.000      3.000      3.000      3.000      4.000 42528     -0.402      0.246     -0.611      0.521     -0.582      0.573      0.225      0.639     -0.354      0.663      0.473      0.550      0.076      0.409     -0.765      0.659
     2.000      2.000      2.000      2.000      2.000      3.000      2.000      2.000      4.000      2.000      3.000      2.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      2.000      2.000      3.000      2.000      3.000      2.000      2.000      3.000      3.000      4.000      4.000      4.000 42735     -0.367      0.246     -0.560      0.521     -0.357      0.573      0.213      0.639      0.376      0.663      0.244      0.550     -0.322      0.409     -0.026      0.659
     1.000      3.000      4.000      3.000      5.000      3.000      4.000      4.000      4.000      2.000      2.000      2.000      3.000      4.000      5.000      2.000      2.000      5.000      2.000      5.000      3.000      2.000      3.000      2.000      4.000      3.000      1.000      4.000      2.000      1.000      4.000      5.000      1.000      2.000      1.000      3.000      4.000      1.000      3.000      3.000      2.000      3.000      1.000      4.000      5.000      5.000      1.000      2.000      1.000      4.000      5.000 43099     -1.539      0.246      0.744      0.521     -0.422      0.573      0.240      0.639      1.836      0.663     -1.255      0.550      0.722      0.409      0.024      0.659
     3.000      2.000      4.000      5.000      4.000      3.000      2.000      3.000      5.000      4.000      1.000      1.000      3.000      4.000      5.000      3.000      2.000      1.000      1.000      2.000      4.000      4.000      1.000      5.000      3.000      4.000      2.000      4.000      3.000      5.000      4.000      3.000      1.000      1.000      4.000      5.000      3.000      1.000      2.000      2.000      1.000      3.000      4.000      3.000      3.000      2.000      4.000      1.000      4.000      1.000      2.000 43376     -1.127      0.246      0.538      0.521      0.453      0.573     -0.482      0.639      1.661      0.663     -1.072      0.550     -0.372      0.409     -2.055      0.659
     2.000      1.000      2.000      1.000      2.000      1.000      2.000      1.000      2.000      2.000      2.000      2.000      2.000      4.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      5.000      4.000      5.000      5.000      4.000      5.000      5.000      5.000      5.000      4.000      4.000      4.000      5.000      5.000      4.000      1.000      1.000      1.000      1.000      2.000      2.000      1.000      5.000      4.000      5.000      5.000      5.000 44523      0.639      0.246     -1.504      0.521     -0.966      0.573      0.176      0.639     -0.398      0.663     -0.022      0.550     -1.378      0.409      0.728      0.659
     4.000      2.000      2.000      4.000      1.000      3.000      2.000      2.000      3.000      2.000      2.000      4.000      1.000      5.000      3.000      4.000      5.000      4.000      4.000      4.000      4.000      4.000      5.000      4.000      4.000      4.000      5.000      5.000      4.000      5.000      5.000      4.000      2.000      4.000      4.000      4.000      5.000      3.000      4.000      2.000      1.000      2.000      1.000      2.000      1.000      1.000      4.000      5.000      5.000      5.000      4.000 44719      0.383      0.246     -0.699      0.521     -0.506      0.573      0.122      0.639     -0.451      0.663     -0.590      0.550     -1.262      0.409      0.505      0.659
     1.000      1.000      1.000      1.000      1.000      1.000      1.000      2.000      3.000      1.000      2.000      1.000      2.000      5.000      5.000      4.000      5.000      5.000      4.000      5.000      4.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      5.000      4.000      1.000      2.000      3.000      1.000      1.000      1.000      1.000      5.000      5.000      4.000      3.000      4.000 44887      0.696      0.246     -1.694      0.521     -1.275      0.573      0.604      0.639      0.276      0.663      1.043      0.550     -1.048      0.409     -0.689      0.659
     4.000      4.000      3.000      4.000      4.000      2.000      4.000      4.000      4.000      3.000      4.000      4.000      3.000      4.000      2.000      2.000      2.000      2.000      3.000      3.000      2.000      2.000      2.000      4.000      4.000      3.000      2.000      4.000      2.000      4.000      3.000      2.000      2.000      2.000      2.000      2.000      2.000      3.000      4.000      2.000      1.000      2.000      2.000      4.000      2.000      4.000      4.000      2.000      4.000      4.000      4.000 45034     -1.096      0.246      0.419      0.521      1.019      0.573     -1.179      0.639      0.609      0.663     -1.529      0.550     -0.487      0.409      0.297      0.659
     2.000      2.000      3.000      3.000      5.000      5.000      3.000      4.000      5.000      2.000      3.000      3.000      2.000      3.000      4.000      3.000      3.000      3.000      4.000      3.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      4.000      4.000      4.000      4.000      3.000      4.000      3.000      2.000      2.000      3.000      2.000      2.000      2.000      4.000      4.000      3.000      4.000      4.000 45159     -0.284      0.246      1.141      0.521     -0.259      0.573     -0.187      0.639      0.539      0.663      0.518      0.550     -0.734      0.409      0.104      0.659
